"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"GME00102268","DUSSELDORF, GM","2021-12-11","0.07","0.0","35","41","26"
"GME00102268","DUSSELDORF, GM","2021-12-12","0.08","0.0","43","49","37"
"GME00102268","DUSSELDORF, GM","2021-12-13","0.00","0.0","48","51","46"
"GME00102268","DUSSELDORF, GM","2021-12-14","0.00","0.0","46","48","44"
"GME00102268","DUSSELDORF, GM","2021-12-15","0.00","0.0","48","49","47"
"GME00102268","DUSSELDORF, GM","2021-12-16","0.00","0.0","46","48","41"
"GME00102268","DUSSELDORF, GM","2021-12-17","0.00","0.0","46","48","40"
"GME00102268","DUSSELDORF, GM","2021-12-18","0.03","0.0","44","45","42"
"GME00102268","DUSSELDORF, GM","2021-12-19","0.02","0.0","43","44","42"
"GME00102268","DUSSELDORF, GM","2021-12-20","0.00","0.0","38","44","23"
"GME00102268","DUSSELDORF, GM","2021-12-21","0.00","0.0","29","41","22"
"GME00102268","DUSSELDORF, GM","2021-12-22","0.00","0.0","31","36","23"
"GME00102268","DUSSELDORF, GM","2021-12-23","0.13","0.0","37","47","31"
"GME00102268","DUSSELDORF, GM","2021-12-24","0.09","0.0","47","49","41"
"GME00102268","DUSSELDORF, GM","2021-12-25","0.13","0.0","33","41","27"
"GME00102268","DUSSELDORF, GM","2021-12-26","0.02","0.0","35","40","28"
"GME00102268","DUSSELDORF, GM","2021-12-27","0.04","0.0","44","47","39"
"GME00102268","DUSSELDORF, GM","2021-12-28","0.59","0.0","48","51","44"
"GME00102268","DUSSELDORF, GM","2021-12-29","0.24","0.0","50","56","47"
"GME00102268","DUSSELDORF, GM","2021-12-30","0.00","0.0","57","59","53"
"GME00102268","DUSSELDORF, GM","2021-12-31","0.00","0.0","56","58","53"
"GME00102268","DUSSELDORF, GM","2022-01-01","0.02","0.0","55","59","52"
"GME00102268","DUSSELDORF, GM","2022-01-02","0.56","0.0","53","56","49"
"GME00102268","DUSSELDORF, GM","2022-01-03","0.19","0.0","49","53","46"
"GME00102268","DUSSELDORF, GM","2022-01-04","0.36","0.0","44","47","37"
"GME00102268","DUSSELDORF, GM","2022-01-05","0.04","0.0","39","42","35"
"GME00102268","DUSSELDORF, GM","2022-01-06","0.06","0.0","38","42","31"
"GME00102268","DUSSELDORF, GM","2022-01-07","0.05","0.0","38","42","35"
"GME00102268","DUSSELDORF, GM","2022-01-08","0.47","0.0","36","40","29"
"GME00102268","DUSSELDORF, GM","2022-01-09","0.01","0.0","40","44","30"
"GME00102268","DUSSELDORF, GM","2022-01-10","0.00","0.0","34","44","28"
"GME00102268","DUSSELDORF, GM","2022-01-11","0.00","0.0","34","40","30"
"GME00102268","DUSSELDORF, GM","2022-01-12","0.00","0.0","36","38","33"
"GME00102268","DUSSELDORF, GM","2022-01-13","0.00","0.0","35","41","31"
"GME00102268","DUSSELDORF, GM","2022-01-14","0.00","0.0","35","38","32"
"GME00102268","DUSSELDORF, GM","2022-01-15","0.00","0.0","36","38","33"
"GME00102268","DUSSELDORF, GM","2022-01-16","0.02","0.0","39","42","35"
"GME00102268","DUSSELDORF, GM","2022-01-17","0.02","0.0","43","46","40"
"GME00102268","DUSSELDORF, GM","2022-01-18","0.00","0.0","44","47","32"
"GME00102268","DUSSELDORF, GM","2022-01-19","0.04","0.0","39","42","31"
"GME00102268","DUSSELDORF, GM","2022-01-20","0.02","0.0","38","40","33"
"GME00102268","DUSSELDORF, GM","2022-01-21","0.02","0.0","36","42","27"
"GME00102268","DUSSELDORF, GM","2022-01-22","0.01","0.0","41","43","39"
"GME00102268","DUSSELDORF, GM","2022-01-23","0.00","0.0","41","43","36"
"GME00102268","DUSSELDORF, GM","2022-01-24","0.00","0.0","40","43","36"
"GME00102268","DUSSELDORF, GM","2022-01-25","0.00","0.0","37","39","36"
"GME00102268","DUSSELDORF, GM","2022-01-26","0.00","0.0","37","37","35"
"GME00102268","DUSSELDORF, GM","2022-01-27","0.06","0.0","42","47","37"
"GME00102268","DUSSELDORF, GM","2022-01-28","0.00","0.0","41","47","37"
"GME00102268","DUSSELDORF, GM","2022-01-29","0.11","0.0","47","51","42"
"GME00102268","DUSSELDORF, GM","2022-01-30","0.08","0.0","42","46","37"
"GME00102268","DUSSELDORF, GM","2022-01-31","0.35","0.0","41","43","38"
"GME00102268","DUSSELDORF, GM","2022-02-01","0.09","0.0","42","49","37"
"GME00102268","DUSSELDORF, GM","2022-02-02","0.01","0.0","46","50","40"
"GME00102268","DUSSELDORF, GM","2022-02-03","0.01","0.0","45","47","43"
"GME00102268","DUSSELDORF, GM","2022-02-04","0.07","0.0","44","48","38"
"GME00102268","DUSSELDORF, GM","2022-02-05","0.10","0.0","42","46","36"
"GME00102268","DUSSELDORF, GM","2022-02-06","0.46","0.0","44","47","37"
"GME00102268","DUSSELDORF, GM","2022-02-07","0.00","0.0","42","46","37"
"GME00102268","DUSSELDORF, GM","2022-02-08","0.00","0.0","47","51","42"
"GME00102268","DUSSELDORF, GM","2022-02-09","0.00","0.0","48","52","43"
"GME00102268","DUSSELDORF, GM","2022-02-10","0.20","0.0","42","46","37"
"GME00102268","DUSSELDORF, GM","2022-02-11","0.00","0.0","39","46","29"
"GME00102268","DUSSELDORF, GM","2022-02-12","0.00","0.0","37","45","29"
"GME00102268","DUSSELDORF, GM","2022-02-13","0.00","0.0","43","53","33"
"GME00102268","DUSSELDORF, GM","2022-02-14","0.00","0.0","49","54","43"
"GME00102268","DUSSELDORF, GM","2022-02-15","0.17","0.0","45","49","41"
"GME00102268","DUSSELDORF, GM","2022-02-16","0.30","0.0","52","56","46"
"GME00102268","DUSSELDORF, GM","2022-02-17","0.00","0.0","50","56","41"
"GME00102268","DUSSELDORF, GM","2022-02-18","0.06","0.0","48","58","41"
"GME00102268","DUSSELDORF, GM","2022-02-19","0.14","0.0","44","48","40"
"GME00102268","DUSSELDORF, GM","2022-02-20","0.40","0.0","47","52","37"
"GME00102268","DUSSELDORF, GM","2022-02-21","0.17","0.0","42","46","36"
"GME00102268","DUSSELDORF, GM","2022-02-22","0.06","0.0","44","50","36"
"GME00102268","DUSSELDORF, GM","2022-02-23","0.00","0.0","44","53","33"
"GME00102268","DUSSELDORF, GM","2022-02-24","0.14","0.0","45","53","35"
"GME00102268","DUSSELDORF, GM","2022-02-25","0.08","0.0","39","46","29"
"GME00102268","DUSSELDORF, GM","2022-02-26","0.00","0.0","36","46","28"
"GME00102268","DUSSELDORF, GM","2022-02-27","0.00","0.0","40","50","28"
"GME00102268","DUSSELDORF, GM","2022-02-28","0.00","0.0","43","53","31"
"GME00102268","DUSSELDORF, GM","2022-03-01","0.00","0.0","43","51","36"
"GME00102268","DUSSELDORF, GM","2022-03-02","0.00","0.0","42","54","31"
"GME00102268","DUSSELDORF, GM","2022-03-03","0.00","0.0","41","56","26"
"GME00102268","DUSSELDORF, GM","2022-03-04","0.00","0.0","38","53","25"
"GME00102268","DUSSELDORF, GM","2022-03-05","0.00","0.0","38","49","26"
"GME00102268","DUSSELDORF, GM","2022-03-06","0.00","0.0","34","45","25"
"GME00102268","DUSSELDORF, GM","2022-03-07","0.00","0.0","36","47","25"
"GME00102268","DUSSELDORF, GM","2022-03-08","0.00","0.0","42","52","29"
"GME00102268","DUSSELDORF, GM","2022-03-09","0.00","0.0","45","57","36"
"GME00102268","DUSSELDORF, GM","2022-03-10","0.00","0.0","49","61","34"
"GME00102268","DUSSELDORF, GM","2022-03-11","0.00","0.0","50","58","42"
"GME00102268","DUSSELDORF, GM","2022-03-12","0.00","0.0","52","59","46"
"GME00102268","DUSSELDORF, GM","2022-03-13","0.18","0.0","53","63","43"
"GME00102268","DUSSELDORF, GM","2022-03-14","0.00","0.0","49","55","41"
"GME00102268","DUSSELDORF, GM","2022-03-15","0.00","0.0","47","53","36"
"GME00102268","DUSSELDORF, GM","2022-03-16","0.05","0.0","48","58","32"
"GME00102268","DUSSELDORF, GM","2022-03-17","0.02","0.0","47","54","35"
"GME00102268","DUSSELDORF, GM","2022-03-18","0.00","0.0","45","58","29"
"GME00102268","DUSSELDORF, GM","2022-03-19","0.00","0.0","47","55","39"
"GME00102268","DUSSELDORF, GM","2022-03-20","0.04","0.0","46","54","37"
"GME00102268","DUSSELDORF, GM","2022-03-21","0.00","0.0","52","65","36"
"GME00102268","DUSSELDORF, GM","2022-03-22","0.00","0.0","55","67","41"
"GME00102268","DUSSELDORF, GM","2022-03-23","0.00","0.0","51","66","36"
"GME00102268","DUSSELDORF, GM","2022-03-24","0.00","0.0","50","65","34"
"GME00102268","DUSSELDORF, GM","2022-03-25","0.00","0.0","50","63","32"
"GME00102268","DUSSELDORF, GM","2022-03-26","0.00","0.0","52","65","37"
"GME00102268","DUSSELDORF, GM","2022-03-27","0.00","0.0","52","63","42"
"GME00102268","DUSSELDORF, GM","2022-03-28","0.00","0.0","51","65","37"
"GME00102268","DUSSELDORF, GM","2022-03-29","0.00","0.0","49","55","43"
"GME00102268","DUSSELDORF, GM","2022-03-30","0.02","0.0","48","56","39"
"GME00102268","DUSSELDORF, GM","2022-03-31","0.33","0.0","41","44","36"
"GME00102268","DUSSELDORF, GM","2022-04-01","0.13","0.0","34","36","33"
"GME00102268","DUSSELDORF, GM","2022-04-02","0.00","0.0","38","42","33"
"GME00102268","DUSSELDORF, GM","2022-04-03","0.00","0.0","38","46","29"
"GME00102268","DUSSELDORF, GM","2022-04-04","0.48","0.0","40","46","31"
"GME00102268","DUSSELDORF, GM","2022-04-05","0.50","0.0","50","55","46"
"GME00102268","DUSSELDORF, GM","2022-04-06","0.07","0.0","50","53","47"
"GME00102268","DUSSELDORF, GM","2022-04-07","0.45","0.0","49","56","44"
"GME00102268","DUSSELDORF, GM","2022-04-08","0.00","0.0","44","47","36"
"GME00102268","DUSSELDORF, GM","2022-04-09","0.02","0.0","43","51","35"
"GME00102268","DUSSELDORF, GM","2022-04-10","0.00","0.0","43","54","30"
"GME00102268","DUSSELDORF, GM","2022-04-11","0.00","0.0","51","62","35"
"GME00102268","DUSSELDORF, GM","2022-04-12","0.00","0.0","61","73","49"
"GME00102268","DUSSELDORF, GM","2022-04-13","0.04","0.0","60","68","50"
"GME00102268","DUSSELDORF, GM","2022-04-14","0.00","0.0","58","67","48"
"GME00102268","DUSSELDORF, GM","2022-04-15","0.00","0.0","48","55","40"
"GME00102268","DUSSELDORF, GM","2022-04-16","0.00","0.0","50","62","39"
"GME00102268","DUSSELDORF, GM","2022-04-17","0.00","0.0","52","66","37"
"GME00102268","DUSSELDORF, GM","2022-04-18","0.00","0.0","56","68","40"
"GME00102268","DUSSELDORF, GM","2022-04-19","0.00","0.0","53","65","37"
"GME00102268","DUSSELDORF, GM","2022-04-20","0.00","0.0","53","64","39"
"GME00102268","DUSSELDORF, GM","2022-04-21","0.00","0.0","53","63","41"
"GME00102268","DUSSELDORF, GM","2022-04-22","0.00","0.0","54","62","46"
"GME00102268","DUSSELDORF, GM","2022-04-23","0.00","0.0","57","67","46"
"GME00102268","DUSSELDORF, GM","2022-04-24","0.52","0.0","56","65","46"
"GME00102268","DUSSELDORF, GM","2022-04-25","0.54","0.0","49","57","40"
"GME00102268","DUSSELDORF, GM","2022-04-26","0.00","0.0","51","59","44"
"GME00102268","DUSSELDORF, GM","2022-04-27","0.00","0.0","52","62","39"
"GME00102268","DUSSELDORF, GM","2022-04-28","0.00","0.0","53","64","40"
"GME00102268","DUSSELDORF, GM","2022-04-29","0.00","0.0","52","60","44"
"GME00102268","DUSSELDORF, GM","2022-04-30","0.00","0.0","50","59","41"
"GME00102268","DUSSELDORF, GM","2022-05-01","0.00","0.0","52","59","40"
"GME00102268","DUSSELDORF, GM","2022-05-02","0.00","0.0","56","68","42"
"GME00102268","DUSSELDORF, GM","2022-05-03","0.00","0.0","56","66","44"
"GME00102268","DUSSELDORF, GM","2022-05-04","0.00","0.0","54","64","44"
"GME00102268","DUSSELDORF, GM","2022-05-05","0.00","0.0","56","68","43"
"GME00102268","DUSSELDORF, GM","2022-05-06","0.00","0.0","57","71","41"
"GME00102268","DUSSELDORF, GM","2022-05-07","0.41","0.0","59","73","47"
"GME00102268","DUSSELDORF, GM","2022-05-08","0.00","0.0","57","66","46"
"GME00102268","DUSSELDORF, GM","2022-05-09","0.00","0.0","62","76","46"
"GME00102268","DUSSELDORF, GM","2022-05-10","0.00","0.0","68","78","57"
"GME00102268","DUSSELDORF, GM","2022-05-11","0.11","0.0","68","78","58"
"GME00102268","DUSSELDORF, GM","2022-05-12","0.00","0.0","60","68","47"
"GME00102268","DUSSELDORF, GM","2022-05-13","0.00","0.0","58","68","44"
"GME00102268","DUSSELDORF, GM","2022-05-14","0.00","0.0","60","73","45"
"GME00102268","DUSSELDORF, GM","2022-05-15","0.00","0.0","65","80","45"
"GME00102268","DUSSELDORF, GM","2022-05-16","0.02","0.0","66","80","54"
"GME00102268","DUSSELDORF, GM","2022-05-17","0.00","0.0","66","78","51"
"GME00102268","DUSSELDORF, GM","2022-05-18","0.00","0.0","74","87","62"
"GME00102268","DUSSELDORF, GM","2022-05-19","0.43","0.0","71","85","60"
"GME00102268","DUSSELDORF, GM","2022-05-20","0.19","0.0","63","77","50"
"GME00102268","DUSSELDORF, GM","2022-05-21","0.00","0.0","58","67","50"
"GME00102268","DUSSELDORF, GM","2022-05-22","0.00","0.0","62","74","47"
"GME00102268","DUSSELDORF, GM","2022-05-23","0.26","0.0","66","78","57"
"GME00102268","DUSSELDORF, GM","2022-05-24","0.06","0.0","58","65","49"
"GME00102268","DUSSELDORF, GM","2022-05-25","0.04","0.0","59","69","46"
"GME00102268","DUSSELDORF, GM","2022-05-26","0.11","0.0","63","69","56"
"GME00102268","DUSSELDORF, GM","2022-05-27","0.00","0.0","59","67","47"
"GME00102268","DUSSELDORF, GM","2022-05-28","0.01","0.0","55","64","47"
"GME00102268","DUSSELDORF, GM","2022-05-29","0.26","0.0","51","59","41"
"GME00102268","DUSSELDORF, GM","2022-05-30","0.00","0.0","54","61","47"
"GME00102268","DUSSELDORF, GM","2022-05-31","0.19","0.0","55","66","47"
"GME00102268","DUSSELDORF, GM","2022-06-01","0.04","0.0","54","64","42"
"GME00102268","DUSSELDORF, GM","2022-06-02","0.00",,"58","69","40"
"GME00102268","DUSSELDORF, GM","2022-06-03","0.00",,"65","77","45"
"GME00102268","DUSSELDORF, GM","2022-06-04","0.00",,"67","78","58"
"GME00102268","DUSSELDORF, GM","2022-06-05","0.24",,"64","72","58"
"GME00102268","DUSSELDORF, GM","2022-06-06","0.00",,"63","71","52"
"GME00102268","DUSSELDORF, GM","2022-06-07","0.06",,"61","69","49"
"GME00102268","DUSSELDORF, GM","2022-06-08","0.78",,"60","71","55"
"GME00102268","DUSSELDORF, GM","2022-06-09","0.22",,"60","68","51"
"GME00102268","DUSSELDORF, GM","2022-06-10","0.00",,"65","75","52"
"GME00102268","DUSSELDORF, GM","2022-06-11","0.00",,"69","77","57"
"GME00102268","DUSSELDORF, GM","2022-06-12","0.11",,"65","74","51"
"GME00102268","DUSSELDORF, GM","2022-06-13","0.01",,"60","69","47"
"GME00102268","DUSSELDORF, GM","2022-06-14","0.00",,"61","73","43"
"GME00102268","DUSSELDORF, GM","2022-06-15","0.00",,"69","81","51"
"GME00102268","DUSSELDORF, GM","2022-06-16","0.00",,"67","77","54"
"GME00102268","DUSSELDORF, GM","2022-06-17","0.00",,"71","86","51"
"GME00102268","DUSSELDORF, GM","2022-06-18","0.00",,"81","92","67"
"GME00102268","DUSSELDORF, GM","2022-06-19","0.12",,"66","74","56"
"GME00102268","DUSSELDORF, GM","2022-06-20","0.06",,"61","71","50"
"GME00102268","DUSSELDORF, GM","2022-06-21","0.00",,"63","74","46"
"GME00102268","DUSSELDORF, GM","2022-06-22","0.00",,"70","83","51"
"GME00102268","DUSSELDORF, GM","2022-06-23","0.20",,"77","90","56"
"GME00102268","DUSSELDORF, GM","2022-06-24","0.31",,"69","78","63"
"GME00102268","DUSSELDORF, GM","2022-06-25","0.08",,"71","78","62"
"GME00102268","DUSSELDORF, GM","2022-06-26","0.00",,"66","70","61"
"GME00102268","DUSSELDORF, GM","2022-06-27","0.01",,"63","74","52"
"GME00102268","DUSSELDORF, GM","2022-06-28","0.00",,"66","78","53"
"GME00102268","DUSSELDORF, GM","2022-06-29","0.00",,"70","82","54"
"GME00102268","DUSSELDORF, GM","2022-06-30","0.36",,"71","86","57"
"GME00102268","DUSSELDORF, GM","2022-07-01","0.00",,"63","71","54"
"GME00102268","DUSSELDORF, GM","2022-07-02","0.00",,"68","80","51"
"GME00102268","DUSSELDORF, GM","2022-07-03","0.00",,"68","78","55"
"GME00102268","DUSSELDORF, GM","2022-07-04","0.00",,"65","77","50"
"GME00102268","DUSSELDORF, GM","2022-07-05","0.00",,"66","76","54"
"GME00102268","DUSSELDORF, GM","2022-07-06","0.11",,"63","71","50"
"GME00102268","DUSSELDORF, GM","2022-07-07","0.02",,"64","70","60"
"GME00102268","DUSSELDORF, GM","2022-07-08","0.00",,"66","76","57"
"GME00102268","DUSSELDORF, GM","2022-07-09","0.00",,"66","77","56"
"GME00102268","DUSSELDORF, GM","2022-07-10","0.00",,"62","69","54"
"GME00102268","DUSSELDORF, GM","2022-07-11","0.00",,"65","72","57"
"GME00102268","DUSSELDORF, GM","2022-07-12","0.00",,"71","85","52"
"GME00102268","DUSSELDORF, GM","2022-07-13","0.00",,"76","86","65"
"GME00102268","DUSSELDORF, GM","2022-07-14","0.00",,"68","78","58"
"GME00102268","DUSSELDORF, GM","2022-07-15","0.00",,"64","73","54"
"GME00102268","DUSSELDORF, GM","2022-07-16","0.00",,"66","74","54"
"GME00102268","DUSSELDORF, GM","2022-07-17","0.00",,"67","81","48"
"GME00102268","DUSSELDORF, GM","2022-07-18","0.00",,"76","93","53"
"GME00102268","DUSSELDORF, GM","2022-07-19","0.00",,"83","101","61"
"GME00102268","DUSSELDORF, GM","2022-07-20","0.29",,"79","88","66"
"GME00102268","DUSSELDORF, GM","2022-07-21","0.20",,"65","73","61"
"GME00102268","DUSSELDORF, GM","2022-07-22","0.17",,"66","73","60"
"GME00102268","DUSSELDORF, GM","2022-07-23","0.00",,"68","78","57"
"GME00102268","DUSSELDORF, GM","2022-07-24","0.00",,"76","88","61"
"GME00102268","DUSSELDORF, GM","2022-07-25","0.00",,"75","81","66"
"GME00102268","DUSSELDORF, GM","2022-07-26","0.02",,"66","74","60"
"GME00102268","DUSSELDORF, GM","2022-07-27","0.00",,"63","71","50"
"GME00102268","DUSSELDORF, GM","2022-07-28","0.06",,"67","78","54"
"GME00102268","DUSSELDORF, GM","2022-07-29","0.00",,"67","76","58"
"GME00102268","DUSSELDORF, GM","2022-07-30","0.00",,"68","79","55"
"GME00102268","DUSSELDORF, GM","2022-07-31","0.22",,"71","81","65"
"GME00102268","DUSSELDORF, GM","2022-08-01","0.00",,"69","78","57"
"GME00102268","DUSSELDORF, GM","2022-08-02","0.00",,"72","85","54"
"GME00102268","DUSSELDORF, GM","2022-08-03","0.00",,"78","92","65"
"GME00102268","DUSSELDORF, GM","2022-08-04","0.29",,"79","92","64"
"GME00102268","DUSSELDORF, GM","2022-08-05","0.00",,"66","73","55"
"GME00102268","DUSSELDORF, GM","2022-08-06","0.00",,"62","72","47"
"GME00102268","DUSSELDORF, GM","2022-08-07","0.00",,"66","79","49"
"GME00102268","DUSSELDORF, GM","2022-08-08","0.00",,"69","79","55"
"GME00102268","DUSSELDORF, GM","2022-08-09","0.00",,"72","84","60"
"GME00102268","DUSSELDORF, GM","2022-08-10","0.00",,"74","88","61"
"GME00102268","DUSSELDORF, GM","2022-08-11","0.00",,"76","90","58"
"GME00102268","DUSSELDORF, GM","2022-08-12","0.00",,"76","90","57"
"GME00102268","DUSSELDORF, GM","2022-08-13","0.00",,"77","90","57"
"GME00102268","DUSSELDORF, GM","2022-08-14","0.00",,"78","91","60"
"GME00102268","DUSSELDORF, GM","2022-08-15","0.00",,"74","80","67"
"GME00102268","DUSSELDORF, GM","2022-08-16","0.00",,"76","87","65"
"GME00102268","DUSSELDORF, GM","2022-08-17","0.00",,"71","76","62"
"GME00102268","DUSSELDORF, GM","2022-08-18","0.00",,"70","79","61"
"GME00102268","DUSSELDORF, GM","2022-08-19","0.30",,"70","82","58"
"GME00102268","DUSSELDORF, GM","2022-08-20","0.00",,"69","77","59"
"GME00102268","DUSSELDORF, GM","2022-08-21","0.00",,"68","79","56"
"GME00102268","DUSSELDORF, GM","2022-08-22","0.00",,"71","84","57"
"GME00102268","DUSSELDORF, GM","2022-08-23","0.00",,"74","87","59"
"GME00102268","DUSSELDORF, GM","2022-08-24","0.00",,"78","93","60"
"GME00102268","DUSSELDORF, GM","2022-08-25","0.00",,"79","92","62"
"GME00102268","DUSSELDORF, GM","2022-08-26","0.00",,"70","75","63"
"GME00102268","DUSSELDORF, GM","2022-08-27","0.00",,"67","72","62"
"GME00102268","DUSSELDORF, GM","2022-08-28","0.00",,"67","76","57"
"GME00102268","DUSSELDORF, GM","2022-08-29","0.00",,"64","76","49"
"GME00102268","DUSSELDORF, GM","2022-08-30","0.00",,"70","80","62"
"GME00102268","DUSSELDORF, GM","2022-08-31","0.00",,"69","78","60"
"GME00102268","DUSSELDORF, GM","2022-09-01","0.00",,"68","80","58"
"GME00102268","DUSSELDORF, GM","2022-09-02","0.00",,"69","80","57"
"GME00102268","DUSSELDORF, GM","2022-09-03","0.00",,"69","80","58"
"GME00102268","DUSSELDORF, GM","2022-09-04","0.00",,"71","83","61"
"GME00102268","DUSSELDORF, GM","2022-09-05","0.02",,"75","87","62"
"GME00102268","DUSSELDORF, GM","2022-09-06","0.31",,"76","87","63"
"GME00102268","DUSSELDORF, GM","2022-09-07","0.20",,"68","78","60"
"GME00102268","DUSSELDORF, GM","2022-09-08","0.39",,"65","74","58"
"GME00102268","DUSSELDORF, GM","2022-09-09","0.13",,"63","71","58"
"GME00102268","DUSSELDORF, GM","2022-09-10","0.67",,"62","65","59"
"GME00102268","DUSSELDORF, GM","2022-09-11","0.00",,"62","71","56"
"GME00102268","DUSSELDORF, GM","2022-09-12","0.00",,"66","78","51"
"GME00102268","DUSSELDORF, GM","2022-09-13","0.32",,"69","79","62"
"GME00102268","DUSSELDORF, GM","2022-09-14","0.54",,"58","63","54"
"GME00102268","DUSSELDORF, GM","2022-09-15","0.03",,"58","65","49"
"GME00102268","DUSSELDORF, GM","2022-09-16","0.01",,"56","62","51"
"GME00102268","DUSSELDORF, GM","2022-09-17","0.20",,"54","60","49"
"GME00102268","DUSSELDORF, GM","2022-09-18","0.78",,"52","56","47"
"GME00102268","DUSSELDORF, GM","2022-09-19","0.02",,"54","62","48"
"GME00102268","DUSSELDORF, GM","2022-09-20","0.00",,"55","62","44"
"GME00102268","DUSSELDORF, GM","2022-09-21","0.00",,"53","64","41"
"GME00102268","DUSSELDORF, GM","2022-09-22","0.00",,"54","66","39"
"GME00102268","DUSSELDORF, GM","2022-09-23","0.00",,"57","65","50"
"GME00102268","DUSSELDORF, GM","2022-09-24","0.00",,"58","63","54"
"GME00102268","DUSSELDORF, GM","2022-09-25","0.00",,"56","63","47"
"GME00102268","DUSSELDORF, GM","2022-09-26","0.50",,"53","57","49"
"GME00102268","DUSSELDORF, GM","2022-09-27","0.20",,"50","54","47"
"GME00102268","DUSSELDORF, GM","2022-09-28","0.11",,"49","59","44"
"GME00102268","DUSSELDORF, GM","2022-09-29","0.00",,"50","61","39"
"GME00102268","DUSSELDORF, GM","2022-09-30","0.36",,"52","63","38"
"GME00102268","DUSSELDORF, GM","2022-10-01","0.38",,"56","63","50"
"GME00102268","DUSSELDORF, GM","2022-10-02","0.07",,"57","64","44"
"GME00102268","DUSSELDORF, GM","2022-10-03","0.00",,"53","64","43"
"GME00102268","DUSSELDORF, GM","2022-10-04","0.00",,"56","66","49"
"GME00102268","DUSSELDORF, GM","2022-10-05","0.02",,"61","71","51"
"GME00102268","DUSSELDORF, GM","2022-10-06","0.00",,"56","63","46"
"GME00102268","DUSSELDORF, GM","2022-10-07","0.02",,"54","65","45"
"GME00102268","DUSSELDORF, GM","2022-10-08","0.00",,"53","62","40"
"GME00102268","DUSSELDORF, GM","2022-10-09","0.00",,"51","63","37"
"GME00102268","DUSSELDORF, GM","2022-10-10","0.00",,"55","67","42"
"GME00102268","DUSSELDORF, GM","2022-10-11","0.00",,"47","60","37"
"GME00102268","DUSSELDORF, GM","2022-10-12","0.00",,"49","61","37"
"GME00102268","DUSSELDORF, GM","2022-10-13","0.09",,"55","61","49"
"GME00102268","DUSSELDORF, GM","2022-10-14","0.11",,"57","60","54"
"GME00102268","DUSSELDORF, GM","2022-10-15","0.11",,"59","67","52"
"GME00102268","DUSSELDORF, GM","2022-10-16","0.06",,"61","67","55"
"GME00102268","DUSSELDORF, GM","2022-10-17","0.20",,"64","68","58"
"GME00102268","DUSSELDORF, GM","2022-10-18","0.00",,"57","65","44"
"GME00102268","DUSSELDORF, GM","2022-10-19","0.00",,"51","61","42"
"GME00102268","DUSSELDORF, GM","2022-10-20","0.08",,"56","59","51"
"GME00102268","DUSSELDORF, GM","2022-10-21","0.00",,"60","67","57"
"GME00102268","DUSSELDORF, GM","2022-10-22","0.00",,"59","65","54"
"GME00102268","DUSSELDORF, GM","2022-10-23","0.11",,"61","66","56"
"GME00102268","DUSSELDORF, GM","2022-10-24","0.21",,"60","66","55"
"GME00102268","DUSSELDORF, GM","2022-10-25","0.00",,"57","63","50"
"GME00102268","DUSSELDORF, GM","2022-10-26","0.00",,"61","69","54"
"GME00102268","DUSSELDORF, GM","2022-10-27","0.00",,"64","71","56"
"GME00102268","DUSSELDORF, GM","2022-10-28","0.00",,"67","75","60"
"GME00102268","DUSSELDORF, GM","2022-10-29","0.00",,"65","72","56"
"GME00102268","DUSSELDORF, GM","2022-10-30","0.00",,"62","70","53"
"GME00102268","DUSSELDORF, GM","2022-10-31","0.02",,"59","67","49"
"GME00102268","DUSSELDORF, GM","2022-11-01","0.00",,"59","63","54"
"GME00102268","DUSSELDORF, GM","2022-11-02","0.00",,"55","60","49"
"GME00102268","DUSSELDORF, GM","2022-11-03","0.11",,"54","60","50"
"GME00102268","DUSSELDORF, GM","2022-11-04","0.01",,"50","55","42"
"GME00102268","DUSSELDORF, GM","2022-11-05","0.00",,"47","53","39"
"GME00102268","DUSSELDORF, GM","2022-11-06","0.04",,"50","55","45"
"GME00102268","DUSSELDORF, GM","2022-11-07","0.00",,"55","59","48"
"GME00102268","DUSSELDORF, GM","2022-11-08","0.02",,"57","61","52"
"GME00102268","DUSSELDORF, GM","2022-11-09","0.00",,"56","59","47"
"GME00102268","DUSSELDORF, GM","2022-11-10","0.00",,"52","59","47"
"GME00102268","DUSSELDORF, GM","2022-11-11","0.00",,"50","57","45"
"GME00102268","DUSSELDORF, GM","2022-11-12","0.00",,"50","60","41"
"GME00102268","DUSSELDORF, GM","2022-11-13","0.00",,"48","63","33"
"GME00102268","DUSSELDORF, GM","2022-11-14","0.02",,"43","51","32"
"GME00102268","DUSSELDORF, GM","2022-11-15","0.41",,"55","58","50"
"GME00102268","DUSSELDORF, GM","2022-11-16","0.26",,"53","57","48"
"GME00102268","DUSSELDORF, GM","2022-11-17","0.04",,"52","55","48"
"GME00102268","DUSSELDORF, GM","2022-11-18","0.08",,"48","54","42"
"GME00102268","DUSSELDORF, GM","2022-11-19","0.00",,"36","42","30"
"GME00102268","DUSSELDORF, GM","2022-11-20","0.37",,"39","47","31"
"GME00102268","DUSSELDORF, GM","2022-11-21","0.07",,"43","48","39"
"GME00102268","DUSSELDORF, GM","2022-11-22","0.04",,"45","48","40"
"GME00102268","DUSSELDORF, GM","2022-11-23","0.16",,"48","51","43"
"GME00102268","DUSSELDORF, GM","2022-11-24","0.06",,"48","53","43"
